CustomerID,Age,Gender,Location,Tenure,Number_of_Orders,Average_Order_Value,Total_Spending,Last_Purchase_Days_Ago,Payment_Method,Discount_Used,Satisfaction_Score,App_Usage_Time,Customer_Support_Calls,Returned_Orders,Churn
CUST031623,37,Male,Bangalore,24,12,5815.45,82494.47,28,Debit Card,1,7,22.1,1,2,No
CUST031624,52,Male,Hyderabad,20,11,2617.38,32628.65,34,UPI,0,5,50.3,0,0,No
CUST031625,56,Male,Delhi,37,71,1582.6,95803.66,3,Credit Card,1,1,40.1,4,12,No
CUST031626,45,Male,Hyderabad,6,11,1296.83,14839.95,1,UPI,1,8,32.2,5,0,No
CUST031627,53,Male,Chennai,10,9,1983.86,15222.36,10,Debit Card,0,2,76.0,2,1,No
CUST031628,48,Male,Delhi,45,51,2396.24,127622.96,47,UPI,0,6,21.3,1,11,No
CUST031629,43,Male,Hyderabad,10,12,1184.87,15665.3,39,Wallet,0,7,33.7,0,0,Yes
CUST031630,55,Female,Kolkata,70,64,1798.24,115347.28,16,Net Banking,0,1,62.8,3,4,No
CUST031631,22,Female,Kolkata,20,57,1079.25,51099.47,5,Net Banking,1,8,77.6,1,4,No
CUST031632,29,Male,Chennai,3,7,1069.48,6922.77,58,Wallet,0,9,3.4,0,0,No
CUST031633,28,Female,Hyderabad,1,2,1132.43,2525.14,87,Debit Card,1,7,83.4,3,0,No
CUST031634,34,Male,Bangalore,24,52,3476.47,213074.0,65,Debit Card,1,5,9.1,2,1,No
CUST031635,46,Female,Delhi,13,35,702.44,28067.5,33,Wallet,0,8,58.9,1,2,No
CUST031636,24,Male,Hyderabad,1,1,9819.85,9074.37,172,UPI,0,6,34.1,3,0,No
CUST031637,44,Female,Delhi,81,184,1012.24,218871.82,60,Credit Card,1,4,8.8,4,29,Yes
CUST031638,30,Female,Delhi,4,6,2721.12,18797.96,18,Credit Card,0,8,15.3,2,0,No
CUST031639,33,Female,Hyderabad,23,16,4035.7,59041.3,147,UPI,0,2,7.0,1,1,No
CUST031640,40,Female,Kolkata,6,10,1766.28,19926.98,161,Debit Card,0,9,40.4,0,1,No
CUST031641,58,Male,Chennai,22,30,1650.71,47650.41,4,Credit Card,1,8,4.9,1,3,Yes
CUST031642,29,Male,Mumbai,4,6,3120.96,19995.07,46,Credit Card,1,6,16.8,3,0,No
CUST031643,37,Female,Hyderabad,1,2,2176.86,3605.54,88,Credit Card,0,9,34.3,0,0,No
CUST031644,25,Female,Pune,7,12,2633.75,29310.79,15,Debit Card,1,3,68.9,3,1,No
CUST031645,29,Female,Ahmedabad,43,122,5170.49,704602.62,47,Debit Card,0,4,8.9,0,29,No
CUST031646,24,Male,Chennai,29,31,5335.32,192788.84,7,Debit Card,0,4,3.4,0,5,No
CUST031647,40,Male,Chennai,84,80,3575.5,304415.21,9,Credit Card,0,7,46.4,0,7,No
CUST031648,43,Female,Hyderabad,81,165,890.29,150210.54,30,Wallet,0,7,37.7,1,3,No
CUST031649,46,Female,Bangalore,33,38,860.96,38638.14,43,Credit Card,1,5,43.7,1,7,Yes
CUST031650,28,Female,Delhi,58,109,1272.59,139509.54,18,Wallet,0,9,21.1,1,10,Yes
CUST031651,44,Female,Pune,17,36,5265.07,194473.73,103,Debit Card,0,4,20.9,3,1,No
CUST031652,39,Female,Hyderabad,1,1,1785.51,1835.07,55,Debit Card,1,6,10.7,1,0,Yes
CUST031653,37,Female,Delhi,4,2,1494.9,3011.37,19,Credit Card,0,6,2.0,1,0,No
CUST031654,23,Female,Ahmedabad,68,117,3145.36,305316.45,83,Debit Card,1,2,19.1,2,5,No
CUST031655,39,Male,Pune,1,1,1212.09,1231.91,31,Credit Card,1,10,0.7,3,0,No
CUST031656,40,Female,Delhi,14,40,1626.66,64085.61,47,Wallet,1,10,60.2,2,15,Yes
CUST031657,39,Female,Mumbai,50,69,1209.3,96240.81,27,Debit Card,1,8,50.5,2,2,Yes
CUST031658,42,Male,Ahmedabad,1,1,1853.3,1894.24,30,Credit Card,1,8,41.8,2,0,No
CUST031659,46,Female,Mumbai,84,169,4048.51,630257.5,141,UPI,1,10,8.5,1,7,Yes
CUST031660,24,Male,Delhi,10,14,2491.23,31765.23,165,Debit Card,1,7,34.8,1,0,Yes
CUST031661,35,Male,Delhi,3,6,1437.12,8932.97,46,UPI,1,9,43.1,0,0,Yes
CUST031662,44,Male,Kolkata,2,2,1370.03,2775.03,75,Credit Card,1,10,25.6,2,0,Yes
CUST031663,34,Female,Delhi,43,60,1274.93,63664.89,23,Debit Card,1,8,8.5,3,1,No
CUST031664,49,Female,Delhi,24,36,8409.77,297751.56,20,Credit Card,0,6,4.8,1,2,Yes
CUST031665,39,Male,Bangalore,26,60,2180.96,118620.13,78,UPI,1,3,54.5,3,9,Yes
CUST031666,18,Female,Ahmedabad,9,7,1689.76,10009.63,43,Credit Card,1,6,26.1,1,0,No
CUST031667,48,Male,Chennai,19,34,1070.5,42946.33,5,UPI,0,4,15.7,1,1,Yes
CUST031668,36,Male,Mumbai,79,165,923.1,133348.0,26,Credit Card,1,3,0.6,3,18,No
CUST031669,18,Female,Chennai,8,20,1575.7,26035.19,31,Credit Card,0,6,10.7,1,1,Yes
CUST031670,34,Female,Chennai,20,40,2009.59,68702.99,3,UPI,0,7,10.6,0,4,No
CUST031671,22,Female,Mumbai,9,5,4873.35,21923.5,24,Net Banking,1,8,39.9,0,0,No
CUST031672,47,Female,Pune,25,54,2944.37,187513.87,36,Debit Card,1,2,0.7,3,5,No
CUST031673,37,Male,Mumbai,36,18,886.85,13523.96,18,Debit Card,0,4,51.6,0,6,Yes
CUST031674,26,Male,Mumbai,49,54,3511.2,152809.09,20,Credit Card,0,8,112.9,1,13,No
CUST031675,47,Female,Hyderabad,47,111,1220.4,140657.91,14,Net Banking,0,8,6.7,2,8,No
CUST031676,43,Male,Bangalore,2,4,1775.63,6091.02,20,Debit Card,0,4,14.8,4,0,Yes
CUST031677,35,Male,Mumbai,26,15,1797.52,30537.12,60,Credit Card,1,6,18.0,1,3,No
CUST031678,23,Female,Chennai,50,136,1987.3,282702.3,25,UPI,0,8,43.9,3,14,No
CUST031679,27,Female,Bangalore,20,14,1773.76,23758.65,12,Debit Card,1,9,5.1,6,2,No
CUST031680,27,Male,Hyderabad,19,25,1471.25,30728.37,9,Credit Card,0,7,22.5,2,8,No
CUST031681,46,Male,Mumbai,15,30,1577.46,46609.06,6,Credit Card,1,10,8.3,3,2,No
CUST031682,18,Male,Bangalore,79,47,1055.76,45799.27,40,Wallet,0,9,8.1,2,4,Yes
CUST031683,37,Male,Bangalore,25,44,606.54,25542.33,63,UPI,0,7,22.6,2,1,Yes
CUST031684,34,Female,Chennai,67,68,2597.62,162845.31,12,Credit Card,1,7,46.0,2,5,Yes
CUST031685,50,Male,Hyderabad,41,69,2261.02,140680.92,19,Debit Card,0,5,111.0,0,2,No
CUST031686,40,Female,Bangalore,49,110,1217.98,108294.26,49,UPI,1,7,4.3,1,11,No
CUST031687,44,Male,Delhi,9,15,1893.68,27159.74,12,Net Banking,0,5,5.6,2,1,No
CUST031688,31,Male,Bangalore,2,1,2649.29,3088.2,23,UPI,1,6,31.6,2,0,No
CUST031689,23,Male,Delhi,2,3,1354.85,3882.16,113,Net Banking,1,7,4.2,1,0,No
CUST031690,34,Male,Hyderabad,15,41,2361.52,90721.93,64,Debit Card,0,7,3.9,1,8,No
CUST031691,47,Female,Mumbai,8,15,1614.69,27777.83,37,Net Banking,0,1,16.8,1,4,No
CUST031692,47,Female,Ahmedabad,23,54,2305.05,132209.39,37,Credit Card,0,10,4.7,3,0,No
CUST031693,32,Male,Kolkata,14,23,5236.79,109935.44,120,UPI,1,5,41.8,0,4,Yes
CUST031694,27,Male,Delhi,41,108,3163.79,371178.86,35,Debit Card,1,8,53.5,3,14,No
CUST031695,25,Female,Mumbai,27,55,1965.55,109974.76,47,UPI,1,8,17.5,2,2,No
CUST031696,36,Female,Hyderabad,8,14,2271.41,28073.86,16,UPI,1,6,76.8,2,1,No
CUST031697,39,Male,Ahmedabad,14,9,2346.44,20212.1,32,UPI,0,4,10.6,1,1,No
CUST031698,55,Male,Kolkata,64,133,772.88,86645.3,4,Net Banking,1,9,29.2,1,10,No
CUST031699,39,Male,Mumbai,20,30,5533.12,171173.07,15,Net Banking,1,6,0.3,1,0,No
CUST031700,45,Male,Bangalore,24,16,1599.25,28461.85,58,Wallet,0,7,128.1,3,2,No
CUST031701,28,Male,Chennai,25,69,737.03,45164.18,15,Credit Card,1,9,20.3,3,7,No
CUST031702,38,Male,Pune,1,1,1357.24,1377.2,1,Debit Card,1,4,15.4,1,0,No
CUST031703,39,Female,Bangalore,20,52,6625.05,293987.58,30,UPI,1,7,56.1,1,12,No
CUST031704,36,Female,Bangalore,25,61,2090.29,135713.8,41,Wallet,0,9,14.3,3,2,No
CUST031705,37,Male,Chennai,21,20,2157.65,45203.51,24,Net Banking,0,7,21.6,0,0,No
CUST031706,39,Female,Ahmedabad,13,18,1678.55,26759.83,6,Debit Card,1,8,7.2,4,1,No
CUST031707,43,Male,Delhi,20,15,3112.59,38088.04,29,Debit Card,0,7,6.4,3,0,No
CUST031708,52,Male,Hyderabad,34,67,2253.39,151892.36,2,Credit Card,1,8,72.9,2,2,No
CUST031709,18,Female,Ahmedabad,51,107,1057.31,114403.66,107,Net Banking,0,3,13.5,1,25,No
CUST031710,51,Female,Bangalore,3,8,1228.28,10331.03,48,Credit Card,0,2,33.1,1,0,No
CUST031711,18,Male,Delhi,16,16,2563.49,36755.48,10,UPI,1,5,54.8,1,2,No
CUST031712,41,Female,Delhi,1,1,1206.23,968.65,33,UPI,1,7,1.4,2,0,No
CUST031713,66,Female,Hyderabad,1,1,1560.39,1608.23,17,Credit Card,1,3,48.5,1,0,No
CUST031714,37,Male,Bangalore,76,163,1854.52,301944.08,86,Wallet,0,5,26.8,1,8,Yes
CUST031715,40,Female,Pune,12,31,2468.98,83597.16,8,Debit Card,1,9,11.3,0,1,No
CUST031716,34,Male,Delhi,6,5,1624.78,7083.3,9,Net Banking,1,7,19.0,1,0,No
CUST031717,46,Female,Ahmedabad,51,106,3278.55,346605.68,17,Credit Card,0,8,53.8,1,0,No
CUST031718,42,Male,Kolkata,1,2,2149.87,3893.62,113,Credit Card,0,8,6.7,4,0,No
CUST031719,29,Male,Bangalore,25,25,1691.11,39493.27,166,UPI,0,7,11.4,2,5,No
CUST031720,36,Female,Kolkata,12,23,1375.17,34022.1,15,Debit Card,0,2,42.4,1,9,Yes
CUST031721,24,Female,Ahmedabad,12,10,911.98,10445.7,120,Debit Card,1,10,18.2,0,1,No
CUST031722,36,Female,Ahmedabad,16,42,2357.72,84669.28,54,UPI,1,7,36.5,1,17,No
CUST031723,32,Male,Delhi,47,89,1665.43,131445.55,16,Wallet,1,4,10.2,2,8,Yes
CUST031724,39,Male,Chennai,40,79,1927.7,141552.92,22,Debit Card,1,2,8.9,2,11,No
CUST031725,29,Female,Bangalore,1,1,4050.43,3807.23,30,UPI,1,8,9.8,1,0,No
CUST031726,35,Female,Hyderabad,7,15,893.35,12505.46,10,UPI,1,10,9.8,3,2,No
CUST031727,38,Male,Mumbai,61,56,1420.01,77447.18,49,Credit Card,1,8,21.5,3,21,Yes
CUST031728,38,Female,Pune,56,66,1728.92,106017.22,28,Credit Card,1,2,5.8,2,23,No
CUST031729,41,Male,Delhi,35,33,1488.66,46846.5,99,Wallet,1,8,37.2,0,1,Yes
CUST031730,35,Female,Bangalore,19,45,1105.06,44968.95,16,Credit Card,0,5,15.9,2,1,No
CUST031731,28,Male,Chennai,37,104,3321.78,364408.31,57,Debit Card,1,4,2.4,2,4,No
CUST031732,38,Male,Bangalore,5,14,1658.67,25843.52,45,Debit Card,0,8,17.2,2,1,No
CUST031733,35,Female,Mumbai,2,4,2464.75,10315.03,11,Debit Card,0,4,55.2,0,0,No
CUST031734,50,Male,Bangalore,69,57,1426.69,69579.96,8,UPI,1,7,37.6,0,5,Yes
CUST031735,51,Female,Bangalore,84,115,1744.19,165384.91,27,Credit Card,0,4,2.8,0,3,Yes
CUST031736,21,Female,Bangalore,15,44,831.74,39084.83,100,Wallet,1,8,61.8,1,1,Yes
CUST031737,45,Male,Ahmedabad,51,127,3713.99,428545.93,21,Debit Card,1,7,9.4,3,4,No
CUST031738,47,Female,Bangalore,7,5,727.44,4251.04,33,UPI,1,7,33.3,3,0,No
CUST031739,21,Female,Chennai,4,9,1859.03,15724.21,36,UPI,0,7,27.8,2,1,No
CUST031740,44,Male,Mumbai,2,1,3211.65,2648.79,13,UPI,0,8,11.3,4,0,No
CUST031741,48,Male,Delhi,84,170,551.46,82059.86,37,UPI,1,10,20.8,1,40,No
CUST031742,26,Male,Mumbai,12,33,1463.83,42865.56,79,Debit Card,1,4,10.7,10,1,No
CUST031743,35,Male,Bangalore,7,10,1413.29,11454.68,30,Wallet,1,5,120.7,1,1,No
CUST031744,40,Male,Bangalore,63,132,1029.69,159897.24,110,Debit Card,0,9,20.3,1,25,No
CUST031745,44,Male,Kolkata,83,181,2004.04,378587.2,154,Net Banking,1,3,4.9,2,36,No
CUST031746,26,Male,Hyderabad,1,2,1616.54,3105.09,67,Credit Card,0,6,19.1,0,0,Yes
CUST031747,51,Male,Delhi,24,62,3173.79,191369.98,16,UPI,1,7,152.2,1,7,No
CUST031748,18,Male,Mumbai,83,77,3405.42,230451.12,51,UPI,0,1,26.6,1,17,No
CUST031749,53,Male,Mumbai,3,1,5861.49,6302.33,13,Net Banking,1,10,0.9,0,0,No
CUST031750,44,Female,Mumbai,37,42,3103.5,104296.43,52,UPI,1,8,164.2,0,9,No
CUST031751,30,Male,Ahmedabad,6,13,1440.51,15437.63,25,Credit Card,1,9,13.1,2,0,Yes
CUST031752,48,Male,Hyderabad,14,22,761.27,13929.82,65,Credit Card,1,9,37.9,3,1,No
CUST031753,25,Female,Mumbai,9,5,1385.21,6728.12,10,UPI,1,7,7.5,1,0,No
CUST031754,39,Female,Mumbai,12,16,2397.07,40255.84,10,Credit Card,1,4,80.3,4,0,Yes
CUST031755,40,Male,Hyderabad,33,68,3272.34,264835.53,9,Net Banking,0,7,26.1,2,6,Yes
CUST031756,40,Female,Delhi,10,6,4105.8,26005.09,93,Wallet,0,8,28.9,0,2,Yes
CUST031757,27,Female,Chennai,26,39,4055.49,159088.91,45,Wallet,1,7,5.6,1,5,No
CUST031758,32,Male,Mumbai,13,33,2502.81,91401.36,12,Credit Card,1,7,10.9,0,7,Yes
CUST031759,39,Male,Kolkata,7,15,1261.79,18297.01,36,Debit Card,0,7,17.2,2,2,No
CUST031760,29,Female,Chennai,9,9,1033.78,10946.22,90,Wallet,1,6,127.1,1,0,No
CUST031761,41,Female,Delhi,84,245,3152.98,724229.23,66,Credit Card,0,10,2.4,4,19,No
CUST031762,30,Male,Kolkata,10,21,983.05,19059.79,15,Credit Card,1,5,22.5,1,0,No
CUST031763,50,Male,Chennai,16,45,2584.39,125216.31,32,Debit Card,0,9,11.4,1,2,No
CUST031764,56,Male,Chennai,3,5,2338.21,13410.26,3,Debit Card,0,5,40.7,1,0,No
CUST031765,34,Female,Bangalore,63,97,2922.83,254947.81,79,Credit Card,1,10,43.3,2,12,Yes
CUST031766,49,Female,Mumbai,4,11,1193.3,15405.37,90,Debit Card,1,5,16.0,1,0,No
CUST031767,35,Male,Delhi,82,86,1539.04,137298.97,56,Credit Card,0,10,28.2,1,2,No
CUST031768,26,Male,Bangalore,42,119,2355.35,294289.15,22,Debit Card,1,4,1.7,0,7,Yes
CUST031769,32,Male,Hyderabad,17,22,1052.92,26642.28,79,Credit Card,1,7,32.7,3,0,No
CUST031770,39,Male,Delhi,8,12,1546.89,20311.18,32,Debit Card,0,5,19.9,1,1,No
CUST031771,18,Female,Mumbai,21,57,2473.66,143307.46,6,Wallet,1,8,24.2,1,13,Yes
CUST031772,45,Female,Chennai,5,11,1853.03,24241.67,9,UPI,1,8,41.2,4,1,Yes
CUST031773,39,Male,Mumbai,24,25,5450.29,140123.45,78,Debit Card,0,7,31.6,2,0,No
CUST031774,50,Male,Bangalore,2,5,3826.43,16942.02,26,Net Banking,1,5,35.6,0,0,No
CUST031775,45,Male,Chennai,2,4,5079.34,21582.02,79,Credit Card,0,4,16.5,4,0,No
CUST031776,39,Male,Bangalore,22,33,2966.64,114475.33,53,Credit Card,0,3,44.2,3,0,No
CUST031777,33,Female,Kolkata,17,11,9420.22,99983.35,66,Credit Card,0,4,21.2,1,0,No
CUST031778,56,Female,Mumbai,10,8,2457.98,23301.33,17,UPI,1,8,13.3,1,0,Yes
CUST031779,64,Female,Kolkata,12,8,963.69,6325.56,126,Credit Card,0,5,6.7,2,0,No
CUST031780,33,Female,Chennai,1,2,738.09,1632.12,13,Credit Card,0,8,25.1,4,0,No
CUST031781,50,Female,Mumbai,2,5,1864.15,9139.88,70,Wallet,0,9,27.2,3,1,No
CUST031782,29,Male,Mumbai,41,106,1518.92,129212.95,5,Wallet,1,7,38.7,2,13,No
CUST031783,30,Female,Pune,31,81,4259.75,354568.97,45,Debit Card,1,5,24.3,3,12,No
CUST031784,33,Female,Mumbai,36,21,945.09,23789.75,26,Wallet,1,8,4.9,2,0,No
CUST031785,46,Female,Chennai,4,6,1762.14,9944.83,237,Debit Card,0,7,72.6,1,0,Yes
CUST031786,25,Female,Kolkata,68,184,924.95,172375.22,10,UPI,1,10,9.8,1,87,No
CUST031787,56,Female,Ahmedabad,4,6,2059.47,12898.02,43,Credit Card,1,10,13.1,2,0,No
CUST031788,49,Male,Chennai,84,168,4388.34,794959.02,277,UPI,1,6,6.6,0,36,No
CUST031789,45,Female,Ahmedabad,21,52,2319.36,132533.39,24,UPI,1,2,25.1,1,2,No
CUST031790,34,Male,Hyderabad,5,7,941.16,7325.34,13,UPI,1,7,115.7,2,0,No
CUST031791,47,Female,Ahmedabad,63,50,2932.07,171065.75,53,UPI,0,8,14.8,3,8,No
CUST031792,18,Female,Kolkata,5,5,2656.79,15936.67,33,UPI,1,7,27.1,2,1,No
CUST031793,43,Male,Mumbai,2,3,1776.38,5032.78,51,Net Banking,0,10,39.2,3,0,No
CUST031794,39,Male,Bangalore,4,4,1339.5,5273.0,29,UPI,1,7,36.3,1,0,No
CUST031795,18,Male,Bangalore,11,21,785.04,14253.25,14,Net Banking,1,8,44.5,1,2,No
CUST031796,42,Female,Delhi,1,1,4449.19,5173.57,305,UPI,1,7,30.7,3,0,No
CUST031797,45,Female,Ahmedabad,58,35,2446.43,83746.8,8,UPI,1,10,8.9,0,3,No
CUST031798,18,Male,Mumbai,16,38,607.61,19981.65,10,UPI,0,10,70.4,2,8,No
CUST031799,23,Female,Delhi,13,21,429.82,8034.84,28,UPI,0,3,26.8,5,0,Yes
CUST031800,62,Male,Mumbai,27,38,2393.77,85490.43,86,Debit Card,1,10,38.5,1,2,No
CUST031801,35,Female,Chennai,18,17,1596.27,27365.23,12,Credit Card,1,4,16.4,3,6,No
CUST031802,49,Male,Pune,53,138,2883.57,433630.38,97,UPI,1,1,16.9,1,10,No
CUST031803,51,Male,Delhi,18,11,601.88,5365.61,8,Wallet,1,4,42.1,1,1,No
CUST031804,42,Female,Chennai,24,33,2564.13,84168.85,8,Net Banking,0,6,0.3,0,7,Yes
CUST031805,50,Male,Delhi,8,13,646.44,6783.49,95,UPI,1,9,23.9,2,0,No
CUST031806,18,Male,Mumbai,50,67,2766.94,205925.19,36,Debit Card,0,9,42.6,1,11,No
CUST031807,35,Male,Mumbai,42,120,5421.28,611087.72,45,Debit Card,1,4,5.8,5,2,Yes
CUST031808,18,Female,Bangalore,62,130,1444.6,152189.55,49,UPI,1,5,5.9,0,2,Yes
CUST031809,18,Male,Delhi,9,22,1223.3,22786.19,34,Debit Card,0,1,7.1,2,3,No
CUST031810,31,Male,Mumbai,13,27,1852.32,56756.27,54,Net Banking,0,1,36.9,4,2,No
CUST031811,30,Male,Bangalore,69,42,1231.68,60028.48,128,Credit Card,0,7,35.8,1,0,Yes
CUST031812,38,Male,Hyderabad,22,22,1642.83,29398.74,48,Wallet,0,9,25.0,1,1,No
CUST031813,37,Male,Chennai,17,40,490.64,16407.65,97,UPI,1,7,9.5,1,0,No
CUST031814,39,Female,Chennai,24,49,1327.99,61632.39,11,UPI,1,7,19.0,1,5,No
CUST031815,40,Female,Bangalore,61,147,3190.7,561660.35,13,Credit Card,1,2,12.3,1,3,Yes
CUST031816,41,Female,Bangalore,25,23,1044.75,23641.27,55,Wallet,0,9,0.6,3,4,No
CUST031817,26,Male,Kolkata,28,29,2453.06,84403.08,100,UPI,1,4,26.4,5,7,Yes
CUST031818,29,Female,Mumbai,29,31,1639.08,56620.56,106,UPI,0,8,2.9,5,0,No
CUST031819,37,Female,Bangalore,11,21,3018.96,62747.78,17,UPI,0,5,60.0,1,0,No
CUST031820,37,Male,Kolkata,12,19,2406.28,54531.13,20,UPI,1,6,31.5,1,1,Yes
CUST031821,25,Male,Chennai,11,23,5453.82,122245.21,38,UPI,1,7,24.8,5,10,No
CUST031822,50,Female,Delhi,58,46,3867.86,164740.8,1,Debit Card,1,6,64.6,1,17,No
CUST031823,46,Male,Delhi,25,56,1533.73,68995.63,145,Credit Card,1,6,7.4,1,2,Yes
CUST031824,27,Female,Hyderabad,84,99,1039.81,99248.41,58,Credit Card,1,3,17.7,1,2,No
CUST031825,35,Male,Pune,1,1,820.49,885.19,94,Debit Card,1,8,113.9,0,0,No
CUST031826,62,Male,Kolkata,30,55,1087.94,49900.46,36,Credit Card,1,7,102.2,0,5,No
CUST031827,39,Female,Bangalore,5,14,1338.6,22122.41,7,Credit Card,1,10,15.1,2,2,No
CUST031828,42,Male,Pune,17,23,4577.35,113314.51,23,Debit Card,0,4,33.9,2,0,No
CUST031829,30,Female,Delhi,3,2,1321.13,2598.09,20,Net Banking,1,8,21.2,1,0,No
CUST031830,34,Female,Chennai,1,2,3987.66,9561.99,47,UPI,0,6,2.8,0,0,No
CUST031831,56,Male,Pune,4,2,1639.68,2959.74,9,Credit Card,0,4,3.0,1,0,No
CUST031832,39,Male,Kolkata,27,67,2288.69,128563.42,32,UPI,1,4,5.7,2,7,No
CUST031833,37,Female,Pune,13,29,1466.49,36718.4,34,Credit Card,1,6,32.0,1,2,No
CUST031834,38,Male,Kolkata,6,7,5198.01,31884.08,33,Debit Card,1,5,2.0,0,1,Yes
CUST031835,68,Female,Kolkata,26,40,5053.82,175906.31,42,Wallet,1,6,30.3,3,3,Yes
CUST031836,38,Male,Delhi,1,1,1228.53,1059.17,18,UPI,1,5,0.2,2,0,No
CUST031837,28,Male,Delhi,3,8,3154.14,29391.17,63,Net Banking,1,10,8.6,1,1,No
CUST031838,30,Female,Pune,66,136,2492.2,392170.38,8,Debit Card,1,5,2.1,2,1,No
CUST031839,47,Male,Ahmedabad,9,11,1858.21,18762.17,11,Wallet,0,6,15.7,1,3,No
CUST031840,20,Male,Pune,44,107,4843.67,618526.51,38,Credit Card,1,1,8.7,2,1,Yes
CUST031841,43,Male,Delhi,26,29,1809.04,50363.97,48,UPI,0,5,9.0,0,2,No
CUST031842,29,Male,Ahmedabad,56,98,2342.72,258419.47,35,Net Banking,0,6,57.9,1,15,No
CUST031843,18,Male,Hyderabad,35,86,828.26,59049.66,1,UPI,0,7,17.6,0,7,No
CUST031844,26,Male,Bangalore,6,11,813.54,7510.23,62,Wallet,0,9,36.1,3,2,No
CUST031845,38,Male,Ahmedabad,26,71,1789.58,141222.34,11,Wallet,1,2,10.5,1,4,No
CUST031846,54,Male,Kolkata,11,21,2071.56,40363.36,12,Net Banking,0,3,78.3,1,0,No
CUST031847,48,Female,Chennai,25,59,674.24,33999.1,32,UPI,1,9,73.5,2,5,No
CUST031848,34,Male,Bangalore,16,36,1338.83,56155.46,23,Net Banking,1,9,12.6,1,1,Yes
CUST031849,49,Male,Bangalore,9,24,8424.42,174881.31,29,Credit Card,1,2,20.1,2,7,Yes
CUST031850,33,Male,Chennai,42,41,1715.4,60690.15,7,UPI,1,3,37.5,2,0,No
CUST031851,20,Male,Chennai,19,13,2518.05,32198.32,50,Credit Card,0,6,15.7,0,0,No
CUST031852,38,Male,Hyderabad,35,94,2155.43,203729.7,115,Credit Card,1,8,36.5,1,11,No
CUST031853,19,Male,Chennai,14,31,1836.11,55134.24,5,UPI,1,8,7.2,1,3,No
CUST031854,47,Female,Kolkata,84,249,1358.47,402751.94,251,Credit Card,1,3,4.1,2,6,Yes
CUST031855,47,Female,Mumbai,18,42,977.65,38670.52,98,Credit Card,1,4,17.8,1,0,No
CUST031856,27,Female,Ahmedabad,32,33,1647.32,60334.11,71,UPI,1,2,23.1,0,2,No
CUST031857,39,Female,Delhi,14,39,3691.56,137762.13,58,Credit Card,1,4,33.2,1,2,No
CUST031858,39,Male,Delhi,37,106,750.91,83325.28,3,UPI,0,4,55.9,0,10,No
CUST031859,48,Male,Pune,74,209,1753.42,304402.1,182,UPI,1,3,1.6,2,6,No
CUST031860,23,Male,Bangalore,35,18,5466.94,113963.03,2,Credit Card,1,9,7.8,2,5,No
CUST031861,45,Female,Chennai,32,66,2662.64,154632.62,19,UPI,1,4,1.6,2,0,No
CUST031862,22,Male,Chennai,21,60,1684.21,100842.16,131,UPI,1,10,70.9,0,7,Yes
CUST031863,47,Male,Mumbai,74,161,1972.61,365580.81,42,Credit Card,1,2,57.7,1,20,No
CUST031864,50,Male,Bangalore,30,47,1927.12,80075.59,47,UPI,1,10,84.4,1,0,No
CUST031865,29,Male,Kolkata,1,2,3944.58,6978.85,19,UPI,1,7,10.0,0,0,No
CUST031866,52,Female,Mumbai,8,10,1962.01,20860.09,102,Debit Card,1,4,53.7,1,2,No
CUST031867,19,Male,Hyderabad,18,34,698.91,28126.62,12,Debit Card,0,3,22.3,1,1,No
CUST031868,51,Male,Bangalore,29,32,1378.69,52381.77,68,Debit Card,0,5,1.1,0,2,Yes
CUST031869,55,Female,Mumbai,18,15,2035.66,35051.0,19,Credit Card,1,6,48.3,1,1,No
CUST031870,42,Male,Bangalore,42,36,1544.76,54137.71,10,Wallet,1,1,8.1,1,9,Yes
CUST031871,35,Female,Bangalore,55,113,3125.2,401682.95,138,Debit Card,0,6,27.5,3,15,No
CUST031872,41,Female,Hyderabad,1,1,5631.2,5355.83,28,Net Banking,0,4,19.9,0,0,Yes
CUST031873,30,Female,Delhi,12,33,1578.86,60553.75,74,Debit Card,1,2,3.3,2,2,Yes
CUST031874,69,Male,Bangalore,37,77,2246.36,143361.42,252,UPI,1,9,8.8,2,3,Yes
CUST031875,30,Male,Chennai,1,1,8282.17,7312.64,48,Net Banking,0,5,6.3,3,0,Yes
CUST031876,53,Male,Pune,5,8,3994.49,35458.42,102,Debit Card,1,4,39.1,1,1,No
CUST031877,29,Female,Delhi,1,1,3012.33,2532.81,15,Credit Card,1,8,30.1,2,0,No
CUST031878,57,Male,Hyderabad,31,22,975.53,17377.63,47,Debit Card,0,5,5.0,1,1,No
CUST031879,62,Male,Bangalore,17,37,1165.77,43210.22,31,Debit Card,0,5,44.6,3,0,No
CUST031880,42,Male,Chennai,33,83,1341.94,93265.66,29,Credit Card,0,7,22.9,1,3,No
CUST031881,41,Female,Chennai,26,51,3016.71,154695.52,8,UPI,0,6,31.5,1,1,No
CUST031882,26,Male,Mumbai,15,29,3412.06,97441.05,5,Net Banking,1,10,1.9,2,1,No
CUST031883,25,Female,Delhi,66,35,1603.38,46027.3,30,UPI,1,6,0.6,0,0,No
CUST031884,41,Male,Pune,4,5,513.54,2112.78,22,UPI,0,9,11.2,3,0,No
CUST031885,55,Male,Bangalore,24,27,623.89,18301.94,174,Credit Card,1,10,85.8,1,5,Yes
CUST031886,31,Female,Bangalore,65,188,964.31,186445.85,48,UPI,1,2,1.4,4,10,No
